"","Ti","Zr","Hf","Nb","Ni","Cu","Fe","Pd","Co","Mn","Cr"
"526",39.8,8,3,0,44.2,5,0,0,0,0,0
"527",38.8,9,3,0,44.2,5,0,0,0,0,0
"528",37.8,10,3,0,44.2,5,0,0,0,0,0
"529",36.8,11,3,0,44.2,5,0,0,0,0,0
"530",35.8,12,3,0,44.2,5,0,0,0,0,0
"531",34.8,13,3,0,44.2,5,0,0,0,0,0
"532",33.8,14,3,0,44.2,5,0,0,0,0,0
"533",32.8,15,3,0,44.2,5,0,0,0,0,0
"534",31.8,16,3,0,44.2,5,0,0,0,0,0
"535",30.8,17,3,0,44.2,5,0,0,0,0,0
"536",39.8,7,4,0,44.2,5,0,0,0,0,0
"537",38.8,8,4,0,44.2,5,0,0,0,0,0
"538",37.8,9,4,0,44.2,5,0,0,0,0,0
"539",36.8,10,4,0,44.2,5,0,0,0,0,0
"540",35.8,11,4,0,44.2,5,0,0,0,0,0
"541",34.8,12,4,0,44.2,5,0,0,0,0,0
"542",33.8,13,4,0,44.2,5,0,0,0,0,0
"543",32.8,14,4,0,44.2,5,0,0,0,0,0
"544",31.8,15,4,0,44.2,5,0,0,0,0,0
"545",30.8,16,4,0,44.2,5,0,0,0,0,0
"546",39.8,6,5,0,44.2,5,0,0,0,0,0
"547",38.8,7,5,0,44.2,5,0,0,0,0,0
"548",37.8,8,5,0,44.2,5,0,0,0,0,0
"549",36.8,9,5,0,44.2,5,0,0,0,0,0
"550",35.8,10,5,0,44.2,5,0,0,0,0,0
"551",34.8,11,5,0,44.2,5,0,0,0,0,0
"552",33.8,12,5,0,44.2,5,0,0,0,0,0
"553",32.8,13,5,0,44.2,5,0,0,0,0,0
"554",31.8,14,5,0,44.2,5,0,0,0,0,0
"555",30.8,15,5,0,44.2,5,0,0,0,0,0
"556",39.8,5,6,0,44.2,5,0,0,0,0,0
"557",38.8,6,6,0,44.2,5,0,0,0,0,0
"558",37.8,7,6,0,44.2,5,0,0,0,0,0
"559",36.8,8,6,0,44.2,5,0,0,0,0,0
"560",35.8,9,6,0,44.2,5,0,0,0,0,0
"561",34.8,10,6,0,44.2,5,0,0,0,0,0
"562",33.8,11,6,0,44.2,5,0,0,0,0,0
"563",32.8,12,6,0,44.2,5,0,0,0,0,0
"564",31.8,13,6,0,44.2,5,0,0,0,0,0
"565",30.8,14,6,0,44.2,5,0,0,0,0,0
"566",39.8,4,7,0,44.2,5,0,0,0,0,0
"567",38.8,5,7,0,44.2,5,0,0,0,0,0
"568",37.8,6,7,0,44.2,5,0,0,0,0,0
"569",36.8,7,7,0,44.2,5,0,0,0,0,0
"570",35.8,8,7,0,44.2,5,0,0,0,0,0
"571",34.8,9,7,0,44.2,5,0,0,0,0,0
"572",33.8,10,7,0,44.2,5,0,0,0,0,0
"573",32.8,11,7,0,44.2,5,0,0,0,0,0
"574",31.8,12,7,0,44.2,5,0,0,0,0,0
"575",30.8,13,7,0,44.2,5,0,0,0,0,0
"576",39.8,3,8,0,44.2,5,0,0,0,0,0
"577",38.8,4,8,0,44.2,5,0,0,0,0,0
"578",37.8,5,8,0,44.2,5,0,0,0,0,0
"579",36.8,6,8,0,44.2,5,0,0,0,0,0
"580",35.8,7,8,0,44.2,5,0,0,0,0,0
"581",34.8,8,8,0,44.2,5,0,0,0,0,0
"582",33.8,9,8,0,44.2,5,0,0,0,0,0
"583",32.8,10,8,0,44.2,5,0,0,0,0,0
"584",31.8,11,8,0,44.2,5,0,0,0,0,0
"585",30.8,12,8,0,44.2,5,0,0,0,0,0
"586",39.8,2,9,0,44.2,5,0,0,0,0,0
"587",38.8,3,9,0,44.2,5,0,0,0,0,0
"588",37.8,4,9,0,44.2,5,0,0,0,0,0
"589",36.8,5,9,0,44.2,5,0,0,0,0,0
"590",35.8,6,9,0,44.2,5,0,0,0,0,0
"591",34.8,7,9,0,44.2,5,0,0,0,0,0
"592",33.8,8,9,0,44.2,5,0,0,0,0,0
"593",32.8,9,9,0,44.2,5,0,0,0,0,0
"594",31.8,10,9,0,44.2,5,0,0,0,0,0
"595",30.8,11,9,0,44.2,5,0,0,0,0,0
"596",39.8,1,10,0,44.2,5,0,0,0,0,0
"597",38.8,2,10,0,44.2,5,0,0,0,0,0
"598",37.8,3,10,0,44.2,5,0,0,0,0,0
"599",36.8,4,10,0,44.2,5,0,0,0,0,0
"600",35.8,5,10,0,44.2,5,0,0,0,0,0
"601",34.8,6,10,0,44.2,5,0,0,0,0,0
"602",33.8,7,10,0,44.2,5,0,0,0,0,0
"603",32.8,8,10,0,44.2,5,0,0,0,0,0
"604",31.8,9,10,0,44.2,5,0,0,0,0,0
"605",30.8,10,10,0,44.2,5,0,0,0,0,0
"606",39.8,0,11,0,44.2,5,0,0,0,0,0
"607",38.8,1,11,0,44.2,5,0,0,0,0,0
"608",37.8,2,11,0,44.2,5,0,0,0,0,0
"609",36.8,3,11,0,44.2,5,0,0,0,0,0
"610",35.8,4,11,0,44.2,5,0,0,0,0,0
"611",34.8,5,11,0,44.2,5,0,0,0,0,0
"612",33.8,6,11,0,44.2,5,0,0,0,0,0
"613",32.8,7,11,0,44.2,5,0,0,0,0,0
"614",31.8,8,11,0,44.2,5,0,0,0,0,0
"615",30.8,9,11,0,44.2,5,0,0,0,0,0
"616",38.8,0,12,0,44.2,5,0,0,0,0,0
"617",37.8,1,12,0,44.2,5,0,0,0,0,0
"618",36.8,2,12,0,44.2,5,0,0,0,0,0
"619",35.8,3,12,0,44.2,5,0,0,0,0,0
"620",34.8,4,12,0,44.2,5,0,0,0,0,0
"621",33.8,5,12,0,44.2,5,0,0,0,0,0
"622",32.8,6,12,0,44.2,5,0,0,0,0,0
"623",31.8,7,12,0,44.2,5,0,0,0,0,0
"624",30.8,8,12,0,44.2,5,0,0,0,0,0
"625",37.8,0,13,0,44.2,5,0,0,0,0,0
"626",36.8,1,13,0,44.2,5,0,0,0,0,0
"627",35.8,2,13,0,44.2,5,0,0,0,0,0
"628",34.8,3,13,0,44.2,5,0,0,0,0,0
"629",33.8,4,13,0,44.2,5,0,0,0,0,0
"630",32.8,5,13,0,44.2,5,0,0,0,0,0
"631",31.8,6,13,0,44.2,5,0,0,0,0,0
"632",30.8,7,13,0,44.2,5,0,0,0,0,0
"633",36.8,0,14,0,44.2,5,0,0,0,0,0
"634",35.8,1,14,0,44.2,5,0,0,0,0,0
"635",34.8,2,14,0,44.2,5,0,0,0,0,0
"636",33.8,3,14,0,44.2,5,0,0,0,0,0
"637",32.8,4,14,0,44.2,5,0,0,0,0,0
"638",31.8,5,14,0,44.2,5,0,0,0,0,0
"639",30.8,6,14,0,44.2,5,0,0,0,0,0
"640",35.8,0,15,0,44.2,5,0,0,0,0,0
"641",34.8,1,15,0,44.2,5,0,0,0,0,0
"642",33.8,2,15,0,44.2,5,0,0,0,0,0
"643",32.8,3,15,0,44.2,5,0,0,0,0,0
"644",31.8,4,15,0,44.2,5,0,0,0,0,0
"645",30.8,5,15,0,44.2,5,0,0,0,0,0
"646",34.8,0,16,0,44.2,5,0,0,0,0,0
"647",33.8,1,16,0,44.2,5,0,0,0,0,0
"648",32.8,2,16,0,44.2,5,0,0,0,0,0
"649",31.8,3,16,0,44.2,5,0,0,0,0,0
"650",30.8,4,16,0,44.2,5,0,0,0,0,0
"651",33.8,0,17,0,44.2,5,0,0,0,0,0
"652",32.8,1,17,0,44.2,5,0,0,0,0,0
"653",31.8,2,17,0,44.2,5,0,0,0,0,0
"654",30.8,3,17,0,44.2,5,0,0,0,0,0
"655",32.8,0,18,0,44.2,5,0,0,0,0,0
"656",31.8,1,18,0,44.2,5,0,0,0,0,0
"657",30.8,2,18,0,44.2,5,0,0,0,0,0
"658",31.8,0,19,0,44.2,5,0,0,0,0,0
"659",30.8,1,19,0,44.2,5,0,0,0,0,0
"660",30.8,0,20,0,44.2,5,0,0,0,0,0
"661",39.7,11,0,0,44.3,5,0,0,0,0,0
"662",38.7,12,0,0,44.3,5,0,0,0,0,0
"663",37.7,13,0,0,44.3,5,0,0,0,0,0
"664",36.7,14,0,0,44.3,5,0,0,0,0,0
"665",35.7,15,0,0,44.3,5,0,0,0,0,0
"666",34.7,16,0,0,44.3,5,0,0,0,0,0
"667",33.7,17,0,0,44.3,5,0,0,0,0,0
"668",32.7,18,0,0,44.3,5,0,0,0,0,0
"669",31.7,19,0,0,44.3,5,0,0,0,0,0
"670",30.7,20,0,0,44.3,5,0,0,0,0,0
"671",39.7,10,1,0,44.3,5,0,0,0,0,0
"672",38.7,11,1,0,44.3,5,0,0,0,0,0
"673",37.7,12,1,0,44.3,5,0,0,0,0,0
"674",36.7,13,1,0,44.3,5,0,0,0,0,0
"675",35.7,14,1,0,44.3,5,0,0,0,0,0
"676",34.7,15,1,0,44.3,5,0,0,0,0,0
"677",33.7,16,1,0,44.3,5,0,0,0,0,0
"678",32.7,17,1,0,44.3,5,0,0,0,0,0
"679",31.7,18,1,0,44.3,5,0,0,0,0,0
"680",30.7,19,1,0,44.3,5,0,0,0,0,0
"681",39.7,9,2,0,44.3,5,0,0,0,0,0
"682",38.7,10,2,0,44.3,5,0,0,0,0,0
"683",37.7,11,2,0,44.3,5,0,0,0,0,0
"684",36.7,12,2,0,44.3,5,0,0,0,0,0
"685",35.7,13,2,0,44.3,5,0,0,0,0,0
"686",34.7,14,2,0,44.3,5,0,0,0,0,0
"687",33.7,15,2,0,44.3,5,0,0,0,0,0
"688",32.7,16,2,0,44.3,5,0,0,0,0,0
"689",31.7,17,2,0,44.3,5,0,0,0,0,0
"690",30.7,18,2,0,44.3,5,0,0,0,0,0
"691",39.7,8,3,0,44.3,5,0,0,0,0,0
"692",38.7,9,3,0,44.3,5,0,0,0,0,0
"693",37.7,10,3,0,44.3,5,0,0,0,0,0
"694",36.7,11,3,0,44.3,5,0,0,0,0,0
"695",35.7,12,3,0,44.3,5,0,0,0,0,0
"696",34.7,13,3,0,44.3,5,0,0,0,0,0
"697",33.7,14,3,0,44.3,5,0,0,0,0,0
"698",32.7,15,3,0,44.3,5,0,0,0,0,0
"699",31.7,16,3,0,44.3,5,0,0,0,0,0
"700",30.7,17,3,0,44.3,5,0,0,0,0,0
"701",39.7,7,4,0,44.3,5,0,0,0,0,0
"702",38.7,8,4,0,44.3,5,0,0,0,0,0
"703",37.7,9,4,0,44.3,5,0,0,0,0,0
"704",36.7,10,4,0,44.3,5,0,0,0,0,0
"705",35.7,11,4,0,44.3,5,0,0,0,0,0
"706",34.7,12,4,0,44.3,5,0,0,0,0,0
"707",33.7,13,4,0,44.3,5,0,0,0,0,0
"708",32.7,14,4,0,44.3,5,0,0,0,0,0
"709",31.7,15,4,0,44.3,5,0,0,0,0,0
"710",30.7,16,4,0,44.3,5,0,0,0,0,0
"711",39.7,6,5,0,44.3,5,0,0,0,0,0
"712",38.7,7,5,0,44.3,5,0,0,0,0,0
"713",37.7,8,5,0,44.3,5,0,0,0,0,0
"714",36.7,9,5,0,44.3,5,0,0,0,0,0
"715",35.7,10,5,0,44.3,5,0,0,0,0,0
"716",34.7,11,5,0,44.3,5,0,0,0,0,0
"717",33.7,12,5,0,44.3,5,0,0,0,0,0
"718",32.7,13,5,0,44.3,5,0,0,0,0,0
"719",31.7,14,5,0,44.3,5,0,0,0,0,0
"720",30.7,15,5,0,44.3,5,0,0,0,0,0
"721",39.7,5,6,0,44.3,5,0,0,0,0,0
"722",38.7,6,6,0,44.3,5,0,0,0,0,0
"723",37.7,7,6,0,44.3,5,0,0,0,0,0
"724",36.7,8,6,0,44.3,5,0,0,0,0,0
"725",35.7,9,6,0,44.3,5,0,0,0,0,0
"726",34.7,10,6,0,44.3,5,0,0,0,0,0
"727",33.7,11,6,0,44.3,5,0,0,0,0,0
"728",32.7,12,6,0,44.3,5,0,0,0,0,0
"729",31.7,13,6,0,44.3,5,0,0,0,0,0
"730",30.7,14,6,0,44.3,5,0,0,0,0,0
"731",39.7,4,7,0,44.3,5,0,0,0,0,0
"732",38.7,5,7,0,44.3,5,0,0,0,0,0
"733",37.7,6,7,0,44.3,5,0,0,0,0,0
"734",36.7,7,7,0,44.3,5,0,0,0,0,0
"735",35.7,8,7,0,44.3,5,0,0,0,0,0
"736",34.7,9,7,0,44.3,5,0,0,0,0,0
"737",33.7,10,7,0,44.3,5,0,0,0,0,0
"738",32.7,11,7,0,44.3,5,0,0,0,0,0
"739",31.7,12,7,0,44.3,5,0,0,0,0,0
"740",30.7,13,7,0,44.3,5,0,0,0,0,0
"741",39.7,3,8,0,44.3,5,0,0,0,0,0
"742",38.7,4,8,0,44.3,5,0,0,0,0,0
"743",37.7,5,8,0,44.3,5,0,0,0,0,0
"744",36.7,6,8,0,44.3,5,0,0,0,0,0
"745",35.7,7,8,0,44.3,5,0,0,0,0,0
"746",34.7,8,8,0,44.3,5,0,0,0,0,0
"747",33.7,9,8,0,44.3,5,0,0,0,0,0
"748",32.7,10,8,0,44.3,5,0,0,0,0,0
"749",31.7,11,8,0,44.3,5,0,0,0,0,0
"750",30.7,12,8,0,44.3,5,0,0,0,0,0
"751",39.7,2,9,0,44.3,5,0,0,0,0,0
"752",38.7,3,9,0,44.3,5,0,0,0,0,0
"753",37.7,4,9,0,44.3,5,0,0,0,0,0
"754",36.7,5,9,0,44.3,5,0,0,0,0,0
"755",35.7,6,9,0,44.3,5,0,0,0,0,0
"756",34.7,7,9,0,44.3,5,0,0,0,0,0
"757",33.7,8,9,0,44.3,5,0,0,0,0,0
"758",32.7,9,9,0,44.3,5,0,0,0,0,0
"759",31.7,10,9,0,44.3,5,0,0,0,0,0
"760",30.7,11,9,0,44.3,5,0,0,0,0,0
"761",39.7,1,10,0,44.3,5,0,0,0,0,0
"762",38.7,2,10,0,44.3,5,0,0,0,0,0
"763",37.7,3,10,0,44.3,5,0,0,0,0,0
"764",36.7,4,10,0,44.3,5,0,0,0,0,0
"765",35.7,5,10,0,44.3,5,0,0,0,0,0
"766",34.7,6,10,0,44.3,5,0,0,0,0,0
"767",33.7,7,10,0,44.3,5,0,0,0,0,0
"768",32.7,8,10,0,44.3,5,0,0,0,0,0
"769",31.7,9,10,0,44.3,5,0,0,0,0,0
"770",30.7,10,10,0,44.3,5,0,0,0,0,0
"771",39.7,0,11,0,44.3,5,0,0,0,0,0
"772",38.7,1,11,0,44.3,5,0,0,0,0,0
"773",37.7,2,11,0,44.3,5,0,0,0,0,0
"774",36.7,3,11,0,44.3,5,0,0,0,0,0
"775",35.7,4,11,0,44.3,5,0,0,0,0,0
"776",34.7,5,11,0,44.3,5,0,0,0,0,0
"777",33.7,6,11,0,44.3,5,0,0,0,0,0
"778",32.7,7,11,0,44.3,5,0,0,0,0,0
"779",31.7,8,11,0,44.3,5,0,0,0,0,0
"780",30.7,9,11,0,44.3,5,0,0,0,0,0
"781",38.7,0,12,0,44.3,5,0,0,0,0,0
"782",37.7,1,12,0,44.3,5,0,0,0,0,0
"783",36.7,2,12,0,44.3,5,0,0,0,0,0
"784",35.7,3,12,0,44.3,5,0,0,0,0,0
"785",34.7,4,12,0,44.3,5,0,0,0,0,0
"786",33.7,5,12,0,44.3,5,0,0,0,0,0
"787",32.7,6,12,0,44.3,5,0,0,0,0,0
"788",31.7,7,12,0,44.3,5,0,0,0,0,0
"789",30.7,8,12,0,44.3,5,0,0,0,0,0
"790",37.7,0,13,0,44.3,5,0,0,0,0,0
"791",36.7,1,13,0,44.3,5,0,0,0,0,0
"792",35.7,2,13,0,44.3,5,0,0,0,0,0
"793",34.7,3,13,0,44.3,5,0,0,0,0,0
"794",33.7,4,13,0,44.3,5,0,0,0,0,0
"795",32.7,5,13,0,44.3,5,0,0,0,0,0
"796",31.7,6,13,0,44.3,5,0,0,0,0,0
"797",30.7,7,13,0,44.3,5,0,0,0,0,0
"798",36.7,0,14,0,44.3,5,0,0,0,0,0
"799",35.7,1,14,0,44.3,5,0,0,0,0,0
"800",34.7,2,14,0,44.3,5,0,0,0,0,0
"801",33.7,3,14,0,44.3,5,0,0,0,0,0
"802",32.7,4,14,0,44.3,5,0,0,0,0,0
"803",31.7,5,14,0,44.3,5,0,0,0,0,0
"804",30.7,6,14,0,44.3,5,0,0,0,0,0
"805",35.7,0,15,0,44.3,5,0,0,0,0,0
"806",34.7,1,15,0,44.3,5,0,0,0,0,0
"807",33.7,2,15,0,44.3,5,0,0,0,0,0
"808",32.7,3,15,0,44.3,5,0,0,0,0,0
"809",31.7,4,15,0,44.3,5,0,0,0,0,0
"810",30.7,5,15,0,44.3,5,0,0,0,0,0
"811",34.7,0,16,0,44.3,5,0,0,0,0,0
"812",33.7,1,16,0,44.3,5,0,0,0,0,0
"813",32.7,2,16,0,44.3,5,0,0,0,0,0
"814",31.7,3,16,0,44.3,5,0,0,0,0,0
"815",30.7,4,16,0,44.3,5,0,0,0,0,0
"816",33.7,0,17,0,44.3,5,0,0,0,0,0
"817",32.7,1,17,0,44.3,5,0,0,0,0,0
"818",31.7,2,17,0,44.3,5,0,0,0,0,0
"819",30.7,3,17,0,44.3,5,0,0,0,0,0
"820",32.7,0,18,0,44.3,5,0,0,0,0,0
"821",31.7,1,18,0,44.3,5,0,0,0,0,0
"822",30.7,2,18,0,44.3,5,0,0,0,0,0
"823",31.7,0,19,0,44.3,5,0,0,0,0,0
"824",30.7,1,19,0,44.3,5,0,0,0,0,0
"825",30.7,0,20,0,44.3,5,0,0,0,0,0
"826",39.6,11,0,0,44.4,5,0,0,0,0,0
"827",38.6,12,0,0,44.4,5,0,0,0,0,0
"828",37.6,13,0,0,44.4,5,0,0,0,0,0
"829",36.6,14,0,0,44.4,5,0,0,0,0,0
"830",35.6,15,0,0,44.4,5,0,0,0,0,0
"831",34.6,16,0,0,44.4,5,0,0,0,0,0
"832",33.6,17,0,0,44.4,5,0,0,0,0,0
"833",32.6,18,0,0,44.4,5,0,0,0,0,0
"834",31.6,19,0,0,44.4,5,0,0,0,0,0
"835",30.6,20,0,0,44.4,5,0,0,0,0,0
"836",39.6,10,1,0,44.4,5,0,0,0,0,0
"837",38.6,11,1,0,44.4,5,0,0,0,0,0
"838",37.6,12,1,0,44.4,5,0,0,0,0,0
"839",36.6,13,1,0,44.4,5,0,0,0,0,0
"840",35.6,14,1,0,44.4,5,0,0,0,0,0
"841",34.6,15,1,0,44.4,5,0,0,0,0,0
"842",33.6,16,1,0,44.4,5,0,0,0,0,0
"843",32.6,17,1,0,44.4,5,0,0,0,0,0
"844",31.6,18,1,0,44.4,5,0,0,0,0,0
"845",30.6,19,1,0,44.4,5,0,0,0,0,0
"846",39.6,9,2,0,44.4,5,0,0,0,0,0
"847",38.6,10,2,0,44.4,5,0,0,0,0,0
"848",37.6,11,2,0,44.4,5,0,0,0,0,0
"849",36.6,12,2,0,44.4,5,0,0,0,0,0
"850",35.6,13,2,0,44.4,5,0,0,0,0,0
"851",34.6,14,2,0,44.4,5,0,0,0,0,0
"852",33.6,15,2,0,44.4,5,0,0,0,0,0
"853",32.6,16,2,0,44.4,5,0,0,0,0,0
"854",31.6,17,2,0,44.4,5,0,0,0,0,0
"855",30.6,18,2,0,44.4,5,0,0,0,0,0
"856",39.6,8,3,0,44.4,5,0,0,0,0,0
"857",38.6,9,3,0,44.4,5,0,0,0,0,0
"858",37.6,10,3,0,44.4,5,0,0,0,0,0
"859",36.6,11,3,0,44.4,5,0,0,0,0,0
"860",35.6,12,3,0,44.4,5,0,0,0,0,0
"861",34.6,13,3,0,44.4,5,0,0,0,0,0
"862",33.6,14,3,0,44.4,5,0,0,0,0,0
"863",32.6,15,3,0,44.4,5,0,0,0,0,0
"864",31.6,16,3,0,44.4,5,0,0,0,0,0
"865",30.6,17,3,0,44.4,5,0,0,0,0,0
"866",39.6,7,4,0,44.4,5,0,0,0,0,0
"867",38.6,8,4,0,44.4,5,0,0,0,0,0
"868",37.6,9,4,0,44.4,5,0,0,0,0,0
"869",36.6,10,4,0,44.4,5,0,0,0,0,0
"870",35.6,11,4,0,44.4,5,0,0,0,0,0
"871",34.6,12,4,0,44.4,5,0,0,0,0,0
"872",33.6,13,4,0,44.4,5,0,0,0,0,0
"873",32.6,14,4,0,44.4,5,0,0,0,0,0
"874",31.6,15,4,0,44.4,5,0,0,0,0,0
"875",30.6,16,4,0,44.4,5,0,0,0,0,0
"876",39.6,6,5,0,44.4,5,0,0,0,0,0
"877",38.6,7,5,0,44.4,5,0,0,0,0,0
"878",37.6,8,5,0,44.4,5,0,0,0,0,0
"879",36.6,9,5,0,44.4,5,0,0,0,0,0
"880",35.6,10,5,0,44.4,5,0,0,0,0,0
"881",34.6,11,5,0,44.4,5,0,0,0,0,0
"882",33.6,12,5,0,44.4,5,0,0,0,0,0
"883",32.6,13,5,0,44.4,5,0,0,0,0,0
"884",31.6,14,5,0,44.4,5,0,0,0,0,0
"885",30.6,15,5,0,44.4,5,0,0,0,0,0
"886",39.6,5,6,0,44.4,5,0,0,0,0,0
"887",38.6,6,6,0,44.4,5,0,0,0,0,0
"888",37.6,7,6,0,44.4,5,0,0,0,0,0
"889",36.6,8,6,0,44.4,5,0,0,0,0,0
"890",35.6,9,6,0,44.4,5,0,0,0,0,0
"891",34.6,10,6,0,44.4,5,0,0,0,0,0
"892",33.6,11,6,0,44.4,5,0,0,0,0,0
"893",32.6,12,6,0,44.4,5,0,0,0,0,0
"894",31.6,13,6,0,44.4,5,0,0,0,0,0
"895",30.6,14,6,0,44.4,5,0,0,0,0,0
"896",39.6,4,7,0,44.4,5,0,0,0,0,0
"897",38.6,5,7,0,44.4,5,0,0,0,0,0
"898",37.6,6,7,0,44.4,5,0,0,0,0,0
"899",36.6,7,7,0,44.4,5,0,0,0,0,0
"900",35.6,8,7,0,44.4,5,0,0,0,0,0
"901",34.6,9,7,0,44.4,5,0,0,0,0,0
"902",33.6,10,7,0,44.4,5,0,0,0,0,0
"903",32.6,11,7,0,44.4,5,0,0,0,0,0
"904",31.6,12,7,0,44.4,5,0,0,0,0,0
"905",30.6,13,7,0,44.4,5,0,0,0,0,0
"906",39.6,3,8,0,44.4,5,0,0,0,0,0
"907",38.6,4,8,0,44.4,5,0,0,0,0,0
"908",37.6,5,8,0,44.4,5,0,0,0,0,0
"909",36.6,6,8,0,44.4,5,0,0,0,0,0
"910",35.6,7,8,0,44.4,5,0,0,0,0,0
"911",34.6,8,8,0,44.4,5,0,0,0,0,0
"912",33.6,9,8,0,44.4,5,0,0,0,0,0
"913",32.6,10,8,0,44.4,5,0,0,0,0,0
"914",31.6,11,8,0,44.4,5,0,0,0,0,0
"915",30.6,12,8,0,44.4,5,0,0,0,0,0
"916",39.6,2,9,0,44.4,5,0,0,0,0,0
"917",38.6,3,9,0,44.4,5,0,0,0,0,0
"918",37.6,4,9,0,44.4,5,0,0,0,0,0
"919",36.6,5,9,0,44.4,5,0,0,0,0,0
"920",35.6,6,9,0,44.4,5,0,0,0,0,0
"921",34.6,7,9,0,44.4,5,0,0,0,0,0
"922",33.6,8,9,0,44.4,5,0,0,0,0,0
"923",32.6,9,9,0,44.4,5,0,0,0,0,0
"924",31.6,10,9,0,44.4,5,0,0,0,0,0
"925",30.6,11,9,0,44.4,5,0,0,0,0,0
"926",39.6,1,10,0,44.4,5,0,0,0,0,0
"927",38.6,2,10,0,44.4,5,0,0,0,0,0
"928",37.6,3,10,0,44.4,5,0,0,0,0,0
"929",36.6,4,10,0,44.4,5,0,0,0,0,0
"930",35.6,5,10,0,44.4,5,0,0,0,0,0
"931",34.6,6,10,0,44.4,5,0,0,0,0,0
"932",33.6,7,10,0,44.4,5,0,0,0,0,0
"933",32.6,8,10,0,44.4,5,0,0,0,0,0
"934",31.6,9,10,0,44.4,5,0,0,0,0,0
"935",30.6,10,10,0,44.4,5,0,0,0,0,0
"936",39.6,0,11,0,44.4,5,0,0,0,0,0
"937",38.6,1,11,0,44.4,5,0,0,0,0,0
"938",37.6,2,11,0,44.4,5,0,0,0,0,0
"939",36.6,3,11,0,44.4,5,0,0,0,0,0
"940",35.6,4,11,0,44.4,5,0,0,0,0,0
"941",34.6,5,11,0,44.4,5,0,0,0,0,0
"942",33.6,6,11,0,44.4,5,0,0,0,0,0
"943",32.6,7,11,0,44.4,5,0,0,0,0,0
"944",31.6,8,11,0,44.4,5,0,0,0,0,0
"945",30.6,9,11,0,44.4,5,0,0,0,0,0
"946",38.6,0,12,0,44.4,5,0,0,0,0,0
"947",37.6,1,12,0,44.4,5,0,0,0,0,0
"948",36.6,2,12,0,44.4,5,0,0,0,0,0
"949",35.6,3,12,0,44.4,5,0,0,0,0,0
"950",34.6,4,12,0,44.4,5,0,0,0,0,0
"951",33.6,5,12,0,44.4,5,0,0,0,0,0
"952",32.6,6,12,0,44.4,5,0,0,0,0,0
"953",31.6,7,12,0,44.4,5,0,0,0,0,0
"954",30.6,8,12,0,44.4,5,0,0,0,0,0
"955",37.6,0,13,0,44.4,5,0,0,0,0,0
"956",36.6,1,13,0,44.4,5,0,0,0,0,0
"957",35.6,2,13,0,44.4,5,0,0,0,0,0
"958",34.6,3,13,0,44.4,5,0,0,0,0,0
"959",33.6,4,13,0,44.4,5,0,0,0,0,0
"960",32.6,5,13,0,44.4,5,0,0,0,0,0
"961",31.6,6,13,0,44.4,5,0,0,0,0,0
"962",30.6,7,13,0,44.4,5,0,0,0,0,0
"963",36.6,0,14,0,44.4,5,0,0,0,0,0
"964",35.6,1,14,0,44.4,5,0,0,0,0,0
"965",34.6,2,14,0,44.4,5,0,0,0,0,0
"966",33.6,3,14,0,44.4,5,0,0,0,0,0
"967",32.6,4,14,0,44.4,5,0,0,0,0,0
"968",31.6,5,14,0,44.4,5,0,0,0,0,0
"969",30.6,6,14,0,44.4,5,0,0,0,0,0
"970",35.6,0,15,0,44.4,5,0,0,0,0,0
"971",34.6,1,15,0,44.4,5,0,0,0,0,0
"972",33.6,2,15,0,44.4,5,0,0,0,0,0
"973",32.6,3,15,0,44.4,5,0,0,0,0,0
"974",31.6,4,15,0,44.4,5,0,0,0,0,0
"975",30.6,5,15,0,44.4,5,0,0,0,0,0
"976",34.6,0,16,0,44.4,5,0,0,0,0,0
"977",33.6,1,16,0,44.4,5,0,0,0,0,0
"978",32.6,2,16,0,44.4,5,0,0,0,0,0
"979",31.6,3,16,0,44.4,5,0,0,0,0,0
"980",30.6,4,16,0,44.4,5,0,0,0,0,0
"981",33.6,0,17,0,44.4,5,0,0,0,0,0
"982",32.6,1,17,0,44.4,5,0,0,0,0,0
"983",31.6,2,17,0,44.4,5,0,0,0,0,0
"984",30.6,3,17,0,44.4,5,0,0,0,0,0
"985",32.6,0,18,0,44.4,5,0,0,0,0,0
"986",31.6,1,18,0,44.4,5,0,0,0,0,0
"987",30.6,2,18,0,44.4,5,0,0,0,0,0
"988",31.6,0,19,0,44.4,5,0,0,0,0,0
"989",30.6,1,19,0,44.4,5,0,0,0,0,0
"990",30.6,0,20,0,44.4,5,0,0,0,0,0
"991",39.5,11,0,0,44.5,5,0,0,0,0,0
"992",38.5,12,0,0,44.5,5,0,0,0,0,0
"993",37.5,13,0,0,44.5,5,0,0,0,0,0
"994",36.5,14,0,0,44.5,5,0,0,0,0,0
"995",35.5,15,0,0,44.5,5,0,0,0,0,0
"996",34.5,16,0,0,44.5,5,0,0,0,0,0
"997",33.5,17,0,0,44.5,5,0,0,0,0,0
"998",32.5,18,0,0,44.5,5,0,0,0,0,0
"999",31.5,19,0,0,44.5,5,0,0,0,0,0
"1000",30.5,20,0,0,44.5,5,0,0,0,0,0
"1001",39.5,10,1,0,44.5,5,0,0,0,0,0
"1002",38.5,11,1,0,44.5,5,0,0,0,0,0
"1003",37.5,12,1,0,44.5,5,0,0,0,0,0
"1004",36.5,13,1,0,44.5,5,0,0,0,0,0
"1005",35.5,14,1,0,44.5,5,0,0,0,0,0
